title,url,date,date_parsed,event_type,score,reasons
PM Netanyahu Speaks with Jordanian King Abdullah II,https://www.gov.il/en/pages/spokejordan050215,2015-02-05,2015-02-05,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secretary General Ban Ki-moon,https://www.gov.il/en/pages/spokeban010215,2015-02-01,2015-02-01,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Accepts Invitation by US House of Representatives Speaker John Boehner,https://www.gov.il/en/pages/spokerepre220115,2015-01-22,2015-01-22,other,22,Netanyahu explicitly in title; foreign/UN signal
Statement by PM Netanyahu on This Morning's Terrorist Attack in Tel Aviv,https://www.gov.il/en/pages/spokestelavivstabbing210115,2015-01-21,2015-01-21,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with French President Francois Hollande,https://www.gov.il/en/pages/spokefran100115,2015-01-10,2015-01-10,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu’s Statement in Wake of the Terrorist Attacks in Paris,https://www.gov.il/en/pages/spokefrastate100115,2015-01-10,2015-01-10,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu and his Wife Sara Light Chanukah Candles with New Immigrants from Around the World,https://www.gov.il/en/pages/eventseven221214,2014-12-22,2014-12-22,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Lights Chanukah Candles with IDF Soldiers at Latrun,https://www.gov.il/en/pages/eventlatrun211214,2014-12-21,2014-12-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Lights Chanukah Candle with IDF soldiers at the Western Wall,https://www.gov.il/en/pages/eventwall201214,2014-12-20,2014-12-20,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu: ""Abu Mazen thinks he can threaten us with unilateral steps""",https://www.gov.il/en/pages/spokethreat181214,2014-12-18,2014-12-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Statement on the Removal of Hamas from the EU List of Terrorist Organizations,https://www.gov.il/en/pages/spokeshamas171214,2014-12-17,2014-12-17,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Lights First Chanukah Candle with IDF Soldiers,https://www.gov.il/en/pages/spokecandle161214,2014-12-16,2014-12-16,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Statement on Exit and Deportation of Jews from Arab Lands and Iran Day,https://www.gov.il/en/pages/spokegirush301114,2014-11-30,2014-11-30,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
Prime Minister's Office Director General Locker Informs Prime Minister Netanyahu of his Desire to Step Down,https://www.gov.il/en/pages/spokesloker191114,2014-11-19,2014-11-19,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Canadian PM Stephen Harper,https://www.gov.il/en/pages/spokeharper221014,2014-10-22,2014-10-22,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Comments on S&P Statement on Israel's Credit Rating,https://www.gov.il/en/pages/spokecre190914,2014-09-19,2014-09-19,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets with Israel Bonds Leadership Delegation,https://www.gov.il/en/pages/eventbonds140914,2014-09-14,2014-09-14,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets with Bank of Israel Governor Dr. Karnit Flug,https://www.gov.il/en/pages/eventplug100914,2014-09-10,2014-09-10,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with UN Secretary General Ban Ki-moon,https://www.gov.il/en/pages/spokeban230814,2014-08-23,2014-08-23,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Regional Council Chairman from the Area Adjacent to the Gaza Strip,https://www.gov.il/en/pages/eventmonra150814,2014-08-15,2014-08-15,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Comments on the UN Human Rights Council,https://www.gov.il/en/pages/spokehum130814,2014-08-13,2014-08-13,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Council Heads From the Area Adjacent to the Gaza Strip,https://www.gov.il/en/pages/spokeotef040814,2014-08-04,2014-08-04,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with US Secretary of State John Kerry,https://www.gov.il/en/pages/spokeus010814,2014-08-01,2014-08-01,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secretary General Ban Ki-moon,https://www.gov.il/en/pages/spokekimoon280714,2014-07-28,2014-07-28,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with British Prime Minister David Cameron,https://www.gov.il/en/pages/spokecameron200714,2014-07-20,2014-07-20,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with US President Barack Obama,https://www.gov.il/en/pages/spokeobama180714,2014-07-18,2014-07-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secretary General Ban Ki-moon,https://www.gov.il/en/pages/spokeban180714,2014-07-18,2014-07-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Members of Israel Flying Aid and Council of Youth Movements in Israel Representatives Who Have Joined in the Effort to Assist Syrian Refugees,https://www.gov.il/en/pages/eventregugees300614,2014-06-30,2014-06-30,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Receives Letter from Nigerian President Goodluck Jonathan Condemning the Abduction of the Three Youths and Demanding Their Unconditional Release,https://www.gov.il/en/pages/spokekid290614,2014-06-29,2014-06-29,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secy.-Gen. Ban Ki-moon,https://www.gov.il/en/pages/spokeban210614,2014-06-21,2014-06-21,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu and Sara Netanyahu Meet with the Parents of Eyal, Gilad and Naftali, the Three Youths who were Abducted by Hamas",https://www.gov.il/en/pages/eventfam200614,2014-06-20,2014-06-20,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu's Statement Regarding the Kidnapping of Israeli Teenagers by Hamas,https://www.gov.il/en/pages/speechstatement150614,2014-06-15,2014-06-15,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with US Secretary of State John Kerry,https://www.gov.il/en/pages/spokekerry130614,2014-06-13,2014-06-13,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Egyptian President-elect Abdul Fattah al-Sisi,https://www.gov.il/en/pages/spokeegypt060614,2014-06-06,2014-06-06,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with French President Hollande,https://www.gov.il/en/pages/spokeshollans030614,2014-06-03,2014-06-03,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Benjamin Netanyahu Speaks with Belgian Prime Minister Elio Di Rupo,https://www.gov.il/en/pages/spokebelgia250514,2014-05-25,2014-05-25,other,22,Netanyahu explicitly in title; foreign/UN signal
Cabinet Approves Prime Minister Benjamin Netanyahu's and Foreign Minister Avigdor Liberman's Plan to Strengthen Economic Ties with the Pacific Alliance and Latin America,https://www.gov.il/en/pages/spokeasfin180514,2014-05-18,2014-05-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Serbian Prime Minister Aleksandar Vucic,https://www.gov.il/en/pages/spokeserbia180514,2014-05-18,2014-05-18,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Netanyahu Speaks with Indian Prime Minister-Elect Narendra Modi,https://www.gov.il/en/pages/spokeindia160514,2014-05-16,2014-05-16,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Nigerian President Goodluck Jonathan,https://www.gov.il/en/pages/spokenigeria110514,2014-05-11,2014-05-11,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Held a Series of Meetings in Silicon Valley in Order to Promote Investments in the Israeli Technology Industry,https://www.gov.il/en/pages/spokesilicon060314,2014-03-06,2014-03-06,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
Statement by PM Benjamin Netanyahu on the IDF Seizure of an Iranian Arms Ship in the Red Sea,https://www.gov.il/en/pages/spokeship050314,2014-03-05,2014-03-05,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with New Italian PM Matteo Renzi,https://www.gov.il/en/pages/spokeitaly240214,2014-02-24,2014-02-24,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Netanyahu Speaks with UK Prime Minister Cameron,https://www.gov.il/en/pages/spokecameron130214,2014-02-13,2014-02-13,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets in Davos with Yahoo President and CEO Marissa Mayer,https://www.gov.il/en/pages/eventyahoo220114,2014-01-22,2014-01-22,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Expresses Deep Sorrow on the Passing of Former Prime Minister Ariel Sharon,https://www.gov.il/en/pages/spokesharon110114,2014-01-11,2014-01-11,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu sent a letter to Philippines President Benigno Simeon Aquino III following the recent typhoon,https://www.gov.il/en/pages/spokephilipin111113,2013-11-11,2013-11-11,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Benjamin Netanyahu met with Czech President Miloš Zeman,https://www.gov.il/en/pages/eventmilush071013,2013-10-07,2013-10-07,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with German Chancellor Angela Merkel,https://www.gov.il/en/pages/spokegermany2240913,2013-09-24,2013-09-24,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Kenyan President Uhuru Kenyatta,https://www.gov.il/en/pages/spokekenya230913,2013-09-23,2013-09-23,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Sends Condolence Letter to US President Barack Obama regarding Yesterday's Shooting at the Washington Navy Yard,https://www.gov.il/en/pages/spokecondolence170913,2013-09-17,2013-09-17,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu Met with Father Gabriel Nadaf, a Greek Orthodox Priest from Nazareth",https://www.gov.il/en/pages/eventgabriel050813,2013-08-05,2013-08-05,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu and Education Minister Piron Meet with Members of Israel's Science Olympiad Teams All of Whom Won Medals,https://www.gov.il/en/pages/eventmedal010813,2013-08-01,2013-08-01,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
Cabinet Approves Opening of Diplomatic Negotiations between Israel and the Palestinians in Accordance with PM Netanyahu's Statement on the Negotiations,https://www.gov.il/en/pages/spokemasa280713,2013-07-28,2013-07-28,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu's Open Letter to Israeli Citizens Ahead of the Proposal to Resume the Diplomatic Process that will be Presented at Tomorrow's Cabinet Meeting,https://www.gov.il/en/pages/spokeopenl270713,2013-07-27,2013-07-27,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu to Leave This Afternoon for Trilateral Israel-Greece-Cyprus Meeting in Thessaloniki,https://www.gov.il/en/pages/spokethessaloniki140613,2013-06-14,2013-06-14,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets with Israel's National Under-21 Football Team Ahead of the UEFA Under-21 Championship,https://www.gov.il/en/pages/eventfootball020613,2013-06-02,2013-06-02,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Sends Condolence Letter to US President Obama and the American People in the Wake of the Oklahoma Tornado,https://www.gov.il/en/pages/spoketornado210513,2013-05-21,2013-05-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Israeli Businesspeople who Represent Companies Operating in Shanghai,https://www.gov.il/en/pages/eventasakim060513,2013-05-06,2013-05-06,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
"PM Netanyahu and Serbian President Tomislav Nikolic Inscribe Bible Verses in the Framework of the ""World Inscribes the Bible"" Project",https://www.gov.il/en/pages/eventbible300413,2013-04-30,2013-04-30,other,22,Netanyahu explicitly in title; foreign/UN signal
Idan Raichel to Appear before US President Barack Obama at PM Netanyahu's Residence This Evening,https://www.gov.il/en/pages/spokeraichel200313,2013-03-20,2013-03-20,other,22,Netanyahu explicitly in title; foreign/UN signal
US President Obama's Felicitations in the Guestbook at PM Netanyahu's Residence,https://www.gov.il/en/pages/spokegreeting200313,2013-03-20,2013-03-20,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu to Give US President Obama a Unique Gift,https://www.gov.il/en/pages/spokegifta170313,2013-03-17,2013-03-17,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Statement on the Investigation into the Terrorist Bombing in Wake of the Bulgarian Government Announcement,https://www.gov.il/en/pages/spokeburgas050213,2013-02-05,2013-02-05,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets with Bank of Israel Governor Prof. Stanley Fischer,https://www.gov.il/en/pages/eventnagid290113,2013-01-29,2013-01-29,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with French President Francois Hollande,https://www.gov.il/en/pages/spokefrance170113,2013-01-17,2013-01-17,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu Responds to Meeting between PA Chairman Abu Mazen and the Head of Hamas, Khaled Mashaal",https://www.gov.il/en/pages/spoketguva100113,2013-01-10,2013-01-10,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Welcomes Nomination of US Sen. John Kerry as Next US Secretary of State,https://www.gov.il/en/pages/spokekerry221212,2012-12-22,2012-12-22,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Letter to US President Obama Following the Events in Connecticut,https://www.gov.il/en/pages/spokeletter151212,2012-12-15,2012-12-15,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu Meets with Public Security Minister Aharonovitch, Israel Police Inspector-General Danino and Senior Israel Police Commanders",https://www.gov.il/en/pages/eventmate221112,2012-11-22,2012-11-22,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with US President Barack Obama Regarding Egyptian Ceasefire Proposal,https://www.gov.il/en/pages/spoketruce211112,2012-11-21,2012-11-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secretary-General Ban Ki-moon,https://www.gov.il/en/pages/spokeban211112,2012-11-21,2012-11-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Met with President Peres,https://www.gov.il/en/pages/eventpresi161112,2012-11-16,2012-11-16,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with US President Barack Obama,https://www.gov.il/en/pages/spokeobama151112,2012-11-15,2012-11-15,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with US President Barack Obama,https://www.gov.il/en/pages/spokeus081112,2012-11-08,2012-11-08,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Canadian Prime Minister Stephen Harper,https://www.gov.il/en/pages/spokecanada120912,2012-09-12,2012-09-12,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Sends his Condolences to the Ethiopian People on the Passing of Prime Minister Meles Zenawi,https://www.gov.il/en/pages/spokeethi210812,2012-08-21,2012-08-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with UN Secy.-Gen. Ban Ki-Moon,https://www.gov.il/en/pages/spokemazkal100812,2012-08-10,2012-08-10,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu Sends Condolence Letter to US President Barack Obama Following the Massacre in Aurora, Colorado",https://www.gov.il/en/pages/spokeaurorab210712,2012-07-21,2012-07-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu's Statement About the Terror Attack in Bulgaria,https://www.gov.il/en/pages/eventstat190712,2012-07-19,2012-07-19,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
US President Barack Obama Speaks with PM Netanyahu,https://www.gov.il/en/pages/spokeobamabul190712,2012-07-19,2012-07-19,other,22,Netanyahu explicitly in title; foreign/UN signal
Bulgarian Prime Minister Borissov Speaks with PM Netanyahu,https://www.gov.il/en/pages/spokebulpm180712,2012-07-18,2012-07-18,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu and Culture and Sports Minister Livnat Meet with Israel's Olympic Athletes,https://www.gov.il/en/pages/eventolympics090712,2012-07-09,2012-07-09,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets with National Union of Israel Students Leaders from Around the Country on the Occasion of National Student Day,https://www.gov.il/en/pages/eventstudent220512,2012-05-22,2012-05-22,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu meets with the Family of Anti-Terrorism Unit Soldier the late Pascal Avrahami,https://www.gov.il/en/pages/eventpaskal150512,2012-05-15,2012-05-15,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with UN Secy.-Gen. Ban Ki-Moon and Russian PM Dmitry Medvedev,https://www.gov.il/en/pages/spokecall110512,2012-05-11,2012-05-11,other,22,Netanyahu explicitly in title; foreign/UN signal
US President Obama Telephones PM Netanyahu to Express his Condolences on the Passing of his Father,https://www.gov.il/en/pages/spokeobama020512,2012-05-02,2012-05-02,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Comments on Egyptian Gas Issue,https://www.gov.il/en/pages/spokegas230412,2012-04-23,2012-04-23,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Reponnse to Today’s Decision by the UN Human Rights Council,https://www.gov.il/en/pages/spokeadam220312,2012-03-22,2012-03-22,other,22,Netanyahu explicitly in title; foreign/UN signal
"Statement by PM Netanyahu Following the Terror Attack in Toulouse, France",https://www.gov.il/en/pages/spokefrance190312,2012-03-19,2012-03-19,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Meets with Bank of Israel Governor Prof. Stanley Fischer,https://www.gov.il/en/pages/eventfisher281111,2011-11-28,2011-11-28,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with Italian Prime minister Mario Monti,https://www.gov.il/en/pages/spokeitaly241111,2011-11-24,2011-11-24,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with US Secy. Of State Hillary Clinton,https://www.gov.il/en/pages/spokeclinton211111,2011-11-21,2011-11-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with US Secretary of State Clinton,https://www.gov.il/en/pages/spokeclin131011,2011-10-13,2011-10-13,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Egyptian Supreme Military Council Chairman Field Marshal Tantawi,https://www.gov.il/en/pages/spoketan131011,2011-10-13,2011-10-13,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Receives Four Species for Sukkot from Special Needs Children,https://www.gov.il/en/pages/eventminim111011,2011-10-11,2011-10-11,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Tours Egyptian Border,https://www.gov.il/en/pages/spokegvul130911,2011-09-13,2011-09-13,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Sends Condolences to US President Barack Obama over the Deaths of 30 US Armed Forces Personnel,https://www.gov.il/en/pages/spokeobama070811,2011-08-07,2011-08-07,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks by Telephone with Cyprus President Demetris Christofias,https://www.gov.il/en/pages/sopkecyprus110711,2011-07-11,2011-07-11,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Responds to PA Pres. Abbas's Article in the New York Times,https://www.gov.il/en/pages/spoketguva170511,2011-05-17,2011-05-17,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Red Army Veterans Living in Israel,https://www.gov.il/en/pages/eventveteran110511,2011-05-11,2011-05-11,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu sent a letter to the President of the Russian Federation,https://www.gov.il/en/pages/spokerussia240111,2011-01-24,2011-01-24,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu’s Annual Meeting with Members of the International Press in Israel,https://www.gov.il/en/pages/speechpress110111,2011-01-11,2011-01-11,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Decides to Officially Appeal to US President Obama for Jonathan Pollard's Release,https://www.gov.il/en/pages/spokepollard211210,2010-12-21,2010-12-21,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Talked with US President Obama,https://www.gov.il/en/pages/spokeus041210,2010-12-04,2010-12-04,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu to Leave for the US,https://www.gov.il/en/pages/spokeusa061110,2010-11-06,2010-11-06,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Calls on President Abbas and the Palestinian Authority Leadership to Continue the Peace Talks,https://www.gov.il/en/pages/spokepeace021010,2010-10-02,2010-10-02,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu: I Call on President Abbas to Continue the Talks,https://www.gov.il/en/pages/spokeabbas260910,2010-09-26,2010-09-26,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Members of the Israel Security Council,https://www.gov.il/en/pages/eventmoatza060910,2010-09-06,2010-09-06,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu welcomes the invitation of the United States to begin direct negotiations without preconditions,https://www.gov.il/en/pages/spokedirect200810,2010-08-20,2010-08-20,other,22,Netanyahu explicitly in title; foreign/UN signal
Statement by PM Netanyahu : The International Community Must Condemn Attacks on Israel,https://www.gov.il/en/pages/spokestatement040810,2010-08-04,2010-08-04,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with Egyptian President Mubarak and Jordanian King Abdullah II about the Missile Attack on Eilat and Aqaba,https://www.gov.il/en/pages/spokerocket020810,2010-08-02,2010-08-02,other,22,Netanyahu explicitly in title; foreign/UN signal
Statement by PM Netanyahu Regarding Flotilla to Gaza,https://www.gov.il/en/pages/spokehatshara010610,2010-06-01,2010-06-01,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Speaks with US President Obama,https://www.gov.il/en/pages/spokeobama310510,2010-05-31,2010-05-31,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu’s Statement at the Reception Celebrating the Approval of the Bank of Israel Law,https://www.gov.il/en/pages/speechfisher210410,2010-04-21,2010-04-21,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu’s Statement at the Welcome Home Ceremony for the Israeli Delegation to Haiti,https://www.gov.il/en/pages/speechhaiti280110,2010-01-28,2010-01-28,statement,22,PM statement; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
PM Netanyahu Lights Third Chanukah Candle at IDF Base,https://www.gov.il/en/pages/eventchanukah131209,2009-12-13,2009-12-13,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Netanyahu Views Footage of Gilad Shalit,https://www.gov.il/en/pages/spogiladbibi021009,2009-10-02,2009-10-02,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Expresses his Condolences on the Passing of US Senator Ted Kennedy,https://www.gov.il/en/pages/spokekennedy260809,2009-08-26,2009-08-26,other,22,Netanyahu explicitly in title; foreign/UN signal
Transcript - Prime Minister Netanyahu on NBC's Meet the Press,https://www.gov.il/en/pages/eventpress210609,2009-06-21,2009-06-21,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Netanyahu Appoints Nir Hefetz as Head of the National Information Directorate,https://www.gov.il/en/pages/spokehefetz100609,2009-06-10,2009-06-10,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Netanyahu Holds Assessment of the Situation Regarding Swine Flu,https://www.gov.il/en/pages/spokepig100609,2009-06-10,2009-06-10,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Netanyahu Speaks with US President Obama,https://www.gov.il/en/pages/spokeobama080609,2009-06-08,2009-06-08,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Eulogizes Former President Ephraim Katzir,https://www.gov.il/en/pages/spokekatzir300509,2009-05-30,2009-05-30,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Benjamin Netanyahu spoke with Italian PM Silvio Berlusconi,https://www.gov.il/en/pages/spokeita080409,2009-04-08,2009-04-08,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Egyptian President Mubarak,https://www.gov.il/en/pages/spokemub060409,2009-04-06,2009-04-06,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with US President Obama and Russian PM Putin,https://www.gov.il/en/pages/spokeusru010409,2009-04-01,2009-04-01,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets with Families of the Soldiers who are being held Hostage by Hamas,https://www.gov.il/en/pages/spoke-families280304,2004-03-28,2004-03-28,meeting,22,meeting; Netanyahu explicitly in title; core topic (Iran/Hamas/etc.)
Government Approves Prime Minister Netanyahu's Proposed Ministerial Appointments,https://www.gov.il/en/pages/spoke-ministers,,,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu and his Wife Sara Light First Chanukah Candle at the Western Wall,https://www.gov.il/en/pages/event-wall71223,,,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Thai Prime Minister Srettha Thavisin and German Chancellor Olaf Scholz,https://www.gov.il/en/pages/spoke-thailand,,,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Egyptian President Abdel Fattah El-Sisi,https://www.gov.il/en/pages/spoke-egypt01012023,0101-20-23,,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks by Telephone with Egyptian President Abdel Fattah El-Sisi,https://www.gov.il/en/pages/spoke_egypt020920b,,,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Speaks with Russian President Vladimir Putin,https://www.gov.il/en/pages/spoke_putin210219b,,,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Meets US Special Representative for Syria Engagement Jeffrey,https://www.gov.il/en/pages/event_syria,,,other,22,Netanyahu explicitly in title; foreign/UN signal
"PM Netanyahu, Cyprus President Nicos Anastasiades and Greek Prime Minister Alexis Tsipras to Meet in Nicosia",https://www.gov.il/en/pages/spokenicosia,,,other,22,Netanyahu explicitly in title; foreign/UN signal
Prime Minister Benjamin Netanyahu's Government's First Year in Office,https://www.gov.il/en/pages/spoke33180314,3318-03-14,,other,22,Netanyahu explicitly in title; foreign/UN signal
PM Netanyahu Sends Condolence Letter to Brazilian President Rousseff,https://www.gov.il/en/pages/spokebrazil,,,other,22,Netanyahu explicitly in title; foreign/UN signal
